candidate_id,accession,component,source_term,count,evidence,reuse_class,variation_axis
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",post,muntin (intermediate front upright),2,VISIBLE,parameterized recipe reuse,"count drives panel-bay count (2 muntins = 3 bays); width, section, and whether it carries applied spindles"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",rail,rail / drawer blade,"At least 8 visible: front top rail (lock rail), front mid rail above drawer, front lower rail under drawer, left-end top/mid/bottom rails, rear top rail, rear lower rail. Right-end rails not shown; total NOT DETERMINABLE",PARTIALLY VISIBLE,parameterized recipe reuse,"length, height, whether grooved for panels, rebated for bottom boards, or mortised for a lock"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",panel frame,joined frame (stiles + rails + muntins),"3 assemblies (front, left end, right end); right end inferred by symmetry",PARTIALLY VISIBLE,assembly-grammar reuse,"bay count, bay proportion, and whether the frame receives applied ornament or is left plain"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",floating panel,panel,"5 visible (3 front, 2 left end); right-end panels never shown",VISIBLE,parameterized recipe reuse,"panel aspect ratio, flat vs raised field, and ornament density applied on top"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",trim path,applied mitred moulding border,"5 closed paths visible (3 front panel borders, 2 drawer-front compartment borders)",VISIBLE,shared profile or curve reuse,"path shape (rectangle vs octagon), path perimeter, mitre count, moulding section swept along it"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",repeated ornament master,"applied moulding blocks (chevron, trapezoid, octagon boss, stepped rectangle)",6 distinct masters visible; left and right front panels are mirror-identical instances of the same set,VISIBLE,exact accepted donor reuse,"instance count per panel, scale, mirroring, and swap of one master for another within the same layout slot"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",moulding run,lid-edge thumbnail moulding; base moulding,2 runs visible (lid edge; base/plinth cap),VISIBLE,shared profile or curve reuse,"profile section, run length, mitre at corners, overhang depth"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",turned spindle,"split spindle (turned, sawn in half, glued on)","14 visible: 8 on the upper front (4 stations x 2), 4 on the case stiles at drawer level (2 stations x 2), 2 on the drawer front",VISIBLE,exact accepted donor reuse,"turning profile (bead/ring/baluster sequence), length, diameter, station count; split half vs full round"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",lid,lift top,1 (built of 3 edge-joined boards),VISIBLE,parameterized recipe reuse,"board count and width, overhang, edge-moulding profile, thickness"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",brace,lid end cleat / batten,2 (one per lid end),VISIBLE,parameterized recipe reuse,"cleat width, fixing pattern (pegs vs screws), whether the cleat is moulded to match the lid edge"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",hinge leaf,lid hinge (type not shown),NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"iron butt/strap leaf vs wooden pintle; leaf length, knuckle count, pivot spacing along the rear rail"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",lock/escutcheon,"iron lock mortised behind the front top rail; plain keyhole, no applied escutcheon plate",1 lock + 1 keyhole,VISIBLE,exact accepted donor reuse,"plate size, keyhole shape, presence/absence of a decorative escutcheon over the keyhole"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",latch,iron catch / strike plate screwed to the lid underside,1,VISIBLE,exact accepted donor reuse,"plate length, staple count (two here), fixing type"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",side board,till front board (interior divider),1,VISIBLE,parameterized recipe reuse,"position along the chest length, height, chamfer on the top edge, whether housed in grooves in front and rear rails"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",lid,till lid,1,VISIBLE,parameterized recipe reuse,"footprint, edge chamfer, pivot placement; hinged vs loose-fitting cover"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",pintle,till lid pivot pin,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,integral wooden pin vs separate dowel; pin diameter and socket depth
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",shelf,till bottom board,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"height above the chest floor, board count, housed in grooves vs nailed on cleats"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",back board,"riven oak back boards (vertical, feather-edged)",At least 6 visible; full count NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"board count and width, orientation (vertical here), edge treatment (feather/chamfer/rebate), nailed vs grooved"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",shelf,chest bottom boards,"4 boards visible, running front to back",VISIBLE,parameterized recipe reuse,"board count, run direction, seated in rebated rails vs nailed to cleats"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",drawer front,drawer front,1 (single full-width drawer faced to read as two),VISIBLE,parameterized recipe reuse,"width, height, number of faux compartments in the applied moulding layout, lipped vs flush"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",drawer side,drawer side,2,VISIBLE,parameterized recipe reuse,"depth, thickness, top-edge chamfer, presence of a side groove for side-hung running"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",back board,drawer back,1,PARTIALLY VISIBLE,parameterized recipe reuse,"height relative to sides, joint to sides, thickness"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",drawer bottom,pine drawer bottom boards,"5 boards visible, running front to back, nailed",VISIBLE,parameterized recipe reuse,"board count and run direction, nailed vs grooved, flush vs rebated"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",runner,drawer runner,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"side-hung strip in a drawer-side groove vs bottom-run bearer; length, section, fixing"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",guide,drawer guide,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,side guide vs kicker above; length and offset from the case side
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",fixed stop,drawer stop (front laps the case face),NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,lipped front acting as its own stop vs separate blocks nailed to the rear rail; block count and position
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",handle,turned wooden knob,2,VISIBLE,exact accepted donor reuse,"turning profile, diameter, projection, tenon vs screw fixing; wood vs iron drop pull"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",foot,turned ball foot,"2 visible (front pair); rear feet not shown, total NOT DETERMINABLE",PARTIALLY VISIBLE,exact accepted donor reuse,"turning profile (ball / bun / onion / trumpet), diameter, neck height, dowel fixing into the plinth"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",plinth,base board carrying the base moulding and feet,1 assembly (runs at least across front and left end),PARTIALLY VISIBLE,parameterized recipe reuse,"depth, projection beyond the case, mitred returns, whether feet dowel into it or into the stiles"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",wedge/key,draw-bore peg / trenail,NOT DETERMINABLE (individual pegs visible on lid cleats and case corners),PARTIALLY VISIBLE,exact accepted donor reuse,"peg diameter, proud vs flush, count per joint (one vs two)"
FC-11-10_125_133,10.125.133,top slab,oval top with two falling leaves,3 (1 fixed centre slab + 2 falling leaves),VISIBLE,parameterized recipe reuse,"outline curve (oval / round / rectangular), board count per slab, thickness, leaf-to-centre width ratio, drop length"
FC-11-10_125_133,10.125.133,moulding run,moulded (thumbnail/ovolo) top edge,3 (one continuous run per slab edge),VISIBLE,shared profile or curve reuse,"profile section (ovolo / thumbnail / astragal / plain arris), radius, whether it wraps the leaf edge"
FC-11-10_125_133,10.125.133,hinge leaf,leaf hinge at the rule joint,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,"leaf length, knuckle count, iron vs wood, set-back from the rule-joint fillet"
FC-11-10_125_133,10.125.133,front leg,"turned corner leg, block-and-baluster with chamfered octagonal blocks",4,VISIBLE,parameterized recipe reuse,"turning profile (ball / reel / vase sequence), overall length, block positions and block count, chamfer depth on the square sections"
FC-11-10_125_133,10.125.133,rear leg/stile,gate leg (the swinging gate's continuous leg-and-stile),2 (one per gate),VISIBLE,parameterized recipe reuse,"same turning recipe as the corner leg with a different block schedule; swing radius, block heights matched to the rail and stretcher it carries"
FC-11-10_125_133,10.125.133,post,medial post (slimmer turned upright at the middle of each long side; the gate's pivot bearing),2,VISIBLE,parameterized recipe reuse,"diameter relative to the corner leg, number of medial posts along the side, presence at all (a 6-leg version drops them)"
FC-11-10_125_133,10.125.133,foot,turned ball foot,8 (one per upright),VISIBLE,exact accepted donor reuse,"ball diameter, pad/disc height under the ball, bun vs ball vs Spanish foot substitution"
FC-11-10_125_133,10.125.133,rail,fixed-frame end rails and long side rails,2 end rails VISIBLE; long-side rails VISIBLE but their division at the medial posts is NOT DETERMINABLE (4 or 2 spans),PARTIALLY VISIBLE,parameterized recipe reuse,"length, depth, whether the rail is pierced for a drawer opening, secondary vs primary wood, straight vs shaped lower edge"
FC-11-10_125_133,10.125.133,rail,"gate upper rail (flat board, swings with the gate)",2 (one per gate),VISIBLE,assembly-grammar reuse,"length (sets how far under the leaf the gate reaches), thickness, pivot-end shaping, number of pins along its face"
FC-11-10_125_133,10.125.133,stretcher,"turned box stretchers, ball-and-reel",NOT DETERMINABLE exactly; at least 8 turned spans visible around the base grid,VISIBLE,parameterized recipe reuse,"length, ball/reel element count per span, whether the run is split at a medial post, height above floor"
FC-11-10_125_133,10.125.133,stretcher,lower gate stretcher (swings with the gate),2 (one per gate),VISIBLE,assembly-grammar reuse,length matched to the gate upper rail; turning density; pivot-end detail
FC-11-10_125_133,10.125.133,drawer front,single drawer in the end rail,1,VISIBLE,parameterized recipe reuse,"width, height, flush vs lipped vs overlapping, single vs stacked drawers, presence of applied moulding"
FC-11-10_125_133,10.125.133,handle,turned wooden knob,1,VISIBLE,exact accepted donor reuse,"knob profile (mushroom / button / acorn), diameter, one vs two per drawer, wood knob vs iron bail vs brass pull"
FC-11-10_125_133,10.125.133,drawer side,,2,INFERRED FROM TYPE,parameterized recipe reuse,"depth of the drawer box, joint at the front (dovetail vs nailed rabbet) — not visible here"
FC-11-10_125_133,10.125.133,drawer bottom,,1,INFERRED FROM TYPE,parameterized recipe reuse,"board count, grain direction, nailed-on vs grooved-in"
FC-11-10_125_133,10.125.133,runner,drawer runner strips inside the end frame,2,INFERRED FROM TYPE,parameterized recipe reuse,"side-hung vs bottom-run, length, attachment to the side rails"
FC-11-10_125_133,10.125.133,guide,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,presence at all; kicker vs side guide
FC-11-10_125_133,10.125.133,fixed stop,drawer stop,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,back-of-case stop vs front stop block; count
FC-11-10_125_133,10.125.133,pintle,gate pivot pin (top and bottom of each gate),4 (2 per gate) — INFERRED; the pins themselves are not visible,INFERRED FROM TYPE,parameterized recipe reuse,wooden dowel pintle vs iron pin; diameter; swing arc limit; which fixed member houses it (medial post vs side rail)
FC-11-10_125_133,10.125.133,wedge/key,draw-bore pin / peg through the mortise-and-tenon joints,NOT DETERMINABLE (many visible; typically 1–2 per pegged joint at leg blocks and stretcher blocks),VISIBLE,exact accepted donor reuse,"peg diameter, proud vs flush, 1 vs 2 per joint, square vs round plug"
FC-12-2002_298_1,2002.298.1,plinth,base block,1,VISIBLE,parameterized recipe reuse,"plan dimension, height, arris treatment (here a plain square alabaster block with a light top chamfer, ~27.8 cm square). Retargets to any pedestal, baluster, statue base or newel foot by changing footprint and height only."
FC-12-2002_298_1,2002.298.1,foot,gilt-brass base / lower moulding,1,VISIBLE,parameterized recipe reuse,"lathe profile of the spreading torus, flare ratio, lappet count around the ring, bead pitch on the upper fillet. Sits on the plinth as a separate spun/cast brass shell; retargets to lamp standards, candlesticks, urn bases."
FC-12-2002_298_1,2002.298.1,post,shaft / column,1,VISIBLE,parameterized recipe reuse,"Parent assembly of the two turned spindle entries below — NOT an extra piece of stone. Total height, diameter, and the ORDER of the stacked segments are the variation axes. The whole design is a stack grammar: plinth / foot / gilt drum / jewel band / torsade drum / collar / jewel band / plain drum / jewel band / gilt drum / capital / abacus."
FC-12-2002_298_1,2002.298.1,turned spindle,upper shaft drum (engraved and jewelled),1,VISIBLE,parameterized recipe reuse,"length, diameter, entasis (this one is very slightly tapered), and the density of the surface ornament it carries. Surface is otherwise plain lathe-turned alabaster — a bare cylinder primitive."
FC-12-2002_298_1,2002.298.1,turned spindle,lower shaft drum (spiral torsade),1,VISIBLE,parameterized recipe reuse,"helix pitch, number of starts, and the alternation rule. Here a two-start helix alternating a plain rounded rope with a beaded/gadrooned rope, terminated top and bottom by a plain collar ring. Pitch and rope profile are the whole recipe; retargets to twist-turned legs, bedposts, altar columns."
FC-12-2002_298_1,2002.298.1,moulding run,gilt-brass ornamented drum sleeve,2,VISIBLE,exact accepted donor reuse,"register count (here 2 stacked lappet registers separated by a bead-and-reel band), drum height, and lappet instance count around the circumference. The upper and lower sleeves are the SAME part used twice — the clearest exact-reuse evidence on the object."
FC-12-2002_298_1,2002.298.1,moulding run,gilt astragal / fillet collar ring,NOT DETERMINABLE,PARTIALLY VISIBLE,shared profile or curve reuse,"Plain gilt rings clamp the top and bottom edge of each jewelled band and each gilt sleeve. At least 8 are visible, but individual rings merge visually with the adjacent drum rims at every published resolution, so no honest count exists. Diameter is the only parameter; the profile is one shared half-round."
FC-12-2002_298_1,2002.298.1,moulding run,reeded alabaster collar (mid-shaft),1,VISIBLE,shared profile or curve reuse,"Distinct from the gilt collars: this one is cut in the STONE — three reeds above and three below a sunken jewelled register, with no metal ring at all. Reed count and register depth are the parameters. Important construction fact: it proves the jewel bands are not all metal."
FC-12-2002_298_1,2002.298.1,trim path,jewelled band / register,5,VISIBLE,assembly-grammar reuse,"The circumferential path along which cabochons and strapwork are instanced. Five occurrences: two flanking the upper gilt sleeve, one at the mid-shaft collar, two flanking the lower gilt sleeve. Variation = how many bands, where they land in the stack, and jewel spacing along the path."
FC-12-2002_298_1,2002.298.1,inlay path,engraved (incised and filled) ornament,NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"Line ornament cut into the alabaster and filled with a red-brown pigment — ribbon bows, catenary festoon swags, hanging tassel drops, a bow-and-swag anthemion frieze at the drum foot, and paired-scroll strapwork linking the jewels in each band. At least 4 distinct registers, but each wraps 360 degrees and only ~half is ever visible, so no count. Variation = curve family, swag sag, repeat count."
FC-12-2002_298_1,2002.298.1,repeated ornament master,red glass cabochon jewel,NOT DETERMINABLE,VISIBLE,exact accepted donor reuse,"One hemispherical boss instanced hundreds of times: in rows along the five bands, and as beads strung along the engraved swag and tassel lines on the upper drum. Diameter varies in about two sizes. Only the front ~half of any band is visible in any view, so the count is not obtainable. This is the single highest-leverage master on the object."
FC-12-2002_298_1,2002.298.1,repeated ornament master,beaded teardrop / waterleaf lappet,NOT DETERMINABLE,VISIBLE,exact accepted donor reuse,"The unit of the gilt drum sleeves: a swollen teardrop bounded by a beaded ogee outline. Instanced around each of the 4 registers (2 per sleeve, 2 sleeves). Variation = lappet width, bead pitch, taper of the teardrop."
FC-12-2002_298_1,2002.298.1,repeated ornament master,heart-lappet of the base ring,NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"Distinct master from the teardrop: a broad heart/lotus leaf with a small spearhead between each pair, run around the flare of the gilt foot. Variation = leaf width, interstitial motif, count around the ring."
FC-12-2002_298_1,2002.298.1,crest/cornice,capital,1,VISIBLE,parameterized recipe reuse,"Gilt-brass Corinthian-type bell: a fluted/reeded lower bell, a cabled torus behind, corner volute masses, a central mask, and a cresting motif. The bell profile and the swap-in ornament slots are the variation axes — the capital is itself a small assembly grammar, not one blob."
FC-12-2002_298_1,2002.298.1,repeated ornament master,female mask with pendant necklace,NOT DETERMINABLE,VISIBLE,genuinely bespoke component,"A classicising female head with a fillet headdress and a pendant collar, centred on the capital face. Every published view is the same frontal aspect, so only ONE mask has ever been seen; the square abacus implies four, one per face, but that is not observed. Bespoke sculpture — the reusable part is the SLOT it sits in, not the model."
FC-12-2002_298_1,2002.298.1,repeated ornament master,corner leonine mask with scroll volute,NOT DETERMINABLE,VISIBLE,genuinely bespoke component,"Large maned leonine/grotesque heads occupying the capital corners, terminating in a small scroll volute at the extreme corner. Two are visible on the one photographed face; four corners are implied but not seen. Same story as the female mask: bespoke model, reusable socket."
FC-12-2002_298_1,2002.298.1,finial,lotus/palmette cresting of the capital,NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"A three-lobed lotus bud springing from the capital face and breaking upward across the abacus fillet. One per face is visible; total not observed. Closest vocabulary term — it is a terminal cresting, not a true top finial. Variation = lobe count and projection."
FC-12-2002_298_1,2002.298.1,top slab,abacus / plateau,1,PARTIALLY VISIBLE,parameterized recipe reuse,"Square in plan with slightly CONCAVE (incurved) sides and a bold gilt fillet-and-ovolo edge moulding. The upper face reads dark in the colour plate and is never seen from above, so its material and finish are unresolved. Variation = plan size, side curvature, edge profile — this is the part that decides whether the object reads as a pedestal or as a load-bearing column."
FC-12-2002_298_1,2002.298.1,brace,NOT STATED by the museum,NOT DETERMINABLE,INFERRED FROM TYPE,assembly-grammar reuse,"An internal threaded rod or tie through the stacked elements. ASSERTED, NOT SEEN: alabaster at 163 cm tall on a 28 cm base cannot survive as a freestanding butt-jointed stack without a core in tension, and every plausible joint plane is deliberately hidden under a gilt sleeve. No view shows it."
